"주택유형별","지역별","항목","단위","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월","2024.04 월","2024.05 월","2024.06 월","2024.07 월","2024.08 월","2024.09 월","2024.10 월","2024.11 월","2024.12 월","2025.01 월","2025.02 월","2025.03 월","2025.04 월","2025.05 월","2025.06 월","2025.07 월","2025.08 월","2025.09 월","2025.10 월","2025.11 월","2025.12 월",
"연립다세대","강북권역","월세수급동향","","87.94579173","88.58773181","90.01426534","88.80171184","88.80171184","88.37375178","88.37375178","88.44507846","88.58773181","88.58773181","88.0171184","87.94579173","87.94579173","87.87446505","88.89674682","89.03818953","88.96746818","88.7553041","89.88684583","90.02828854","90.45261669","91.34751773","91.4893617","93.13031161","92.70538244","90.38189533","90.38189533","89.17963225","88.89674682","85.28784648","87.26012793","87.42004264","87.47334755","83.20895522","83.36886994","81.23667377","81.71641791","84.06183369","84.80810235","84.80810235","84.86140725","85.02132196","81.53439153","77.88359788","76.87830688","76.82539683","76.24338624","76.45502646","79.57671958","83.28042328","83.7037037","83.91534392","84.86772487","85.87301587","87.7348643","89.50939457","90.65762004","91.85803758","92.11899791","94.21272158","95.72471324","96.92387904","99.53125","100.3645833","99.84375","101.0416667","101.6145833","100.9895833","101.40625","100.9375","100.8854167","104.0625","101.8653321","104.3676069","102.9572338","100.2274795","99.54504095","99.1810737","99.1810737","99.59053685","99.45404914","100.0909918","100.6369427","99.40855323","98.72611465","99.54462659","100.6369427","99.36305732","98.45313922","95.95086442","95.61717352","95.34883721","95.43828265","94.90161002","95.48300537","96.42218247","95.61717352","96.15384615","96.19856887","95.97495528","95.7960644","95.34883721","94.92497793","95.41041483","96.16063548","96.82259488","97.61694616","99.20564872","99.42630185","99.95586937","100.5295675","100.6178288","100.1323919","99.69108561","100.0882613","100.3971756","100.8384819","100.6538797","101.4821273","102.3539668701","102.005231","102.048823","102.9642546","104.097646","104.097646","104.4027899",
"연립다세대","도심권","월세수급동향","","87.05357143","87.05357143","87.05357143","87.05357143","87.05357143","87.05357143","87.05357143","87.05357143","87.05357143","87.05357143","87.05357143","87.05357143","87.05357143","87.05357143","93.30357143","93.30357143","93.30357143","93.30357143","93.75","93.75","93.75","93.75","93.75","93.75","92.41071429","90.625","90.625","90.625","91.07142857","97.88359788","97.88359788","97.88359788","97.88359788","88.0952381","91.00529101","92.85714286","93.12169312","101.3227513","101.3227513","101.5873016","105.026455","105.5555556","94.70899471","81.74603175","81.48148148","81.48148148","81.21693122","82.53968254","81.48148148","83.06878307","84.65608466","85.18518519","84.39153439","87.56613757","90.69148936","91.75531915","93.35106383","89.36170213","92.81914894","94.14893617","96.27659574","97.60638298","100","103.968254","105.026455","103.968254","105.026455","103.7037037","105.2910053","104.4973545","104.7619048","108.2010582","100","100.8928571","102.0089286","99.55357143","97.09821429","99.10714286","98.88392857","99.55357143","99.55357143","99.55357143","99.55357143","98.4375","100.2232143","102.2321429","100.8928571","100.6696429","100","98.4375","98.26839827","97.83549784","97.83549784","95.02164502","94.58874459","95.67099567","96.32034632","95.88744589","95.45454545","96.53679654","94.37229437","93.93939394","92.30769231","91.88034188","92.30769231","93.58974359","96.36752137","99.57264957","98.5042735","99.57264957","99.78632479","99.57264957","98.93162393","99.57264957","100.4273504","101.2820513","101.7094017","101.2658228","101.6877637","102.3206751055","101.6877637","101.4767932","102.9535865","106.1181435","107.1729958","106.7510549",
"연립다세대","동북권","월세수급동향","","97.66763848","98.97959184","101.0204082","98.54227405","98.54227405","97.66763848","97.66763848","97.81341108","94.3148688","94.3148688","94.02332362","93.87755102","93.87755102","93.73177843","93.71428571","93.85714286","93.85714286","93.85714286","93.85714286","93.57142857","93.57142857","94.42857143","94.55587393","94.41260745","93.83954155","92.14285714","92.14285714","89.71428571","89.42857143","81.96125908","81.96125908","82.08232446","82.08232446","81.96125908","81.8401937","81.96125908","81.71912833","81.59806295","81.47699758","81.3559322","81.11380145","81.11380145","80.11904762","80","79.88095238","79.76190476","79.52380952","79.52380952","81.78571429","85.23809524","85.35714286","85.23809524","85.71428571","85.35714286","86.7370892","87.79342723","89.20187793","94.60093897","94.01408451","97.65807963","99.41451991","101.6393443","106.323185","105.7377049","104.2154567","107.4941452","107.7283372","107.4941452","107.4941452","106.9086651","106.557377","112.1779859","105.2313883","108.9537223","101.1066398","100.7042254","100.3018109","98.99396378","98.69215292","99.19517103","98.5915493","100.1006036","100.7042254","99.0945674","100.7042254","100.4032258","100","100","99.49698189","96.37826962","95.67779961","94.10609037","94.59724951","95.48133595","96.07072692","97.15127701","96.16895874","96.56188605","96.26719057","96.26719057","96.16895874","95.67779961","96.12403101","97.28682171","97.96511628","98.35271318","98.93410853","99.32170543","99.90310078","100.7751938","101.1627907","101.1627907","100.6782946","100","100.0968992","100.1937984","101.1627907","100.9560229","101.8164436","102.4856596558","102.7724665","102.4856597","103.0592734","103.9196941","104.1108987","104.5889101",
"연립다세대","서북권","월세수급동향","","74.79674797","74.79674797","76.01626016","76.01626016","76.01626016","76.01626016","76.01626016","76.01626016","81.30081301","81.30081301","80.08130081","80.08130081","80.08130081","80.08130081","80","80.20408163","80","79.3877551","82.44897959","83.26530612","84.48979592","85.80246914","86.06557377","91.02040816","91.2244898","87.75510204","87.75510204","87.75510204","87.14285714","82.29166667","87.79761905","88.0952381","88.24404762","81.99404762","80.95238095","73.80952381","75.29761905","77.38095238","79.61309524","79.61309524","78.125","78.27380952","75.89285714","73.06547619","70.53571429","70.53571429","69.3452381","69.19642857","75.74404762","80.95238095","81.10119048","81.54761905","84.07738095","85.56547619","87.35465116","90.40697674","90.98837209","89.8255814","89.38953488","89.97093023","90.84302326","90.69767442","90.84302326","91.71511628","91.56976744","91.4244186","92.15116279","91.4244186","91.71511628","91.56976744","91.71511628","91.71511628","98.54497354","100.3968254","105.952381","100","100","99.47089947","100","100.1322751","100.5291005","100.3968254","101.1904762","100.3968254","95.23809524","96.82539683","101.3227513","97.75132275","96.16402116","93.91534392","93.91534392","95.5026455","95.10582011","94.04761905","95.23809524","95.8994709","94.44444444","95.76719577","96.56084656","95.23809524","96.16402116","95.76719577","94.90861619","95.03916449","96.08355091","96.73629243","96.60574413","98.82506527","99.34725849","99.08616188","100.1305483","100.5221932","100.1305483","99.34725849","99.8694517","100.1305483","99.8694517","99.87080103","100.9043928","102.1963824289","101.1627907","101.8087855","102.8423773","103.1007752","102.1963824","102.7131783",
"연립다세대","강남권역","월세수급동향","","91.34920635","91.03174603","90.63492063","90.95238095","91.42857143","91.66666667","92.22222222","92.22222222","93.25396825","93.49206349","93.65079365","93.96825397","93.96825397","92.3015873","91.28728414","90.65934066","92.30769231","92.54317111","92.22919937","91.28728414","92.62166405","92.30769231","93.1711146","93.1711146","93.48508634","93.48508634","95.05494505","94.81946625","95.44740973","96.42857143","96.55172414","96.49014778","93.10344828","92.24137931","92.61083744","93.16502463","92.61083744","94.95073892","95.81280788","95.3817734","94.15024631","90.70197044","88.75","82.32142857","81.78571429","81.30952381","81.96428571","81.8452381","84.22619048","88.33333333","87.91666667","89.52380952","90.29761905","96.48809524","98.53629977","98.47775176","99.47306792","98.7704918","97.95081967","98.1264637","101.2295082","101.5807963","103.5714286","105.1522248","106.498829","106.381733","106.264637","106.088993","105.0936768","104.2740047","103.8056206","105.8548009","101.9727891","105.7823129","103.4693878","100.4761905","98.7755102","98.84353741","97.89115646","97.14285714","98.02721088","98.0952381","98.02721088","98.36734694","97.68707483","96.73469388","97.27891156","97.75510204","96.80272109","92.31292517","90.14745308","90.21447721","89.20911528","90.95174263","90.81769437","91.08579088","91.08579088","93.49865952","94.50402145","94.97319035","95.44235925","95.64343164","94.37830688","95.56878307","95.7010582","96.23015873","97.22222222","97.81746032","98.67724868","99.47089947","99.8015873","99.6031746","99.6031746","100","99.33862434","99.47089947","100.2645503","100.5882353","100.7189542","101.4379084967","101.9607843","102.2875817","102.6797386","103.5294118","103.8562092","104.1176471",
"연립다세대","서남권","월세수급동향","","87.96992481","87.21804511","86.46616541","87.21804511","88.34586466","88.90977444","90.22556391","90.22556391","92.66917293","92.85714286","93.23308271","93.98496241","93.98496241","93.98496241","92.49084249","91.39194139","94.87179487","95.6043956","95.6043956","95.6043956","95.23809524","97.61904762","97.98534799","97.8021978","97.61904762","97.06959707","98.9010989","98.71794872","98.9010989","97.43303571","97.32142857","97.76785714","95.3125","94.86607143","94.64285714","95.08928571","93.86160714","96.42857143","96.54017857","97.99107143","97.65625","92.41071429","88.74458874","81.06060606","81.06060606","79.97835498","80.19480519","79.11255411","80.95238095","84.41558442","83.65800866","86.9047619","87.44588745","96.32034632","99.78678038","100","99.68017058","99.25373134","98.93390192","98.82729211","100.3198294","101.8123667","102.9850746","103.9445629","106.1833689","105.2238806","105.2238806","104.6908316","103.6247335","102.8784648","102.6652452","103.7313433","103.4598214","102.9017857","104.4642857","100.6696429","98.21428571","99.66517857","98.77232143","97.99107143","97.99107143","98.10267857","97.65625","98.66071429","98.66071429","96.875","96.875","97.32142857","96.875","92.07589286","89.32461874","87.90849673","87.69063181","88.23529412","88.77995643","89.86928105","90.74074074","94.44444444","95.64270153","96.18736383","96.94989107","96.84095861","95.69892473","97.41935484","97.95698925","98.70967742","100.2150538","101.1827957","101.827957","102.3655914","101.827957","101.3978495","101.6129032","101.7204301","100.9677419","100.8602151","101.5053763","101.4861996","101.8046709","102.4416135881","103.1847134","102.7600849","103.3970276","104.670913","105.2016985","105.5201699",
"연립다세대","동남권","월세수급동향","","93.81868132","93.81868132","93.68131868","93.68131868","93.68131868","93.68131868","93.68131868","93.68131868","93.68131868","93.95604396","93.95604396","93.95604396","93.95604396","91.07142857","90.38461538","90.10989011","90.38461538","90.24725275","89.6978022","88.04945055","90.65934066","88.32417582","89.56043956","89.6978022","90.38461538","90.7967033","92.17032967","91.8956044","92.85714286","95.19230769","95.6043956","94.91758242","90.38461538","89.01098901","90.10989011","90.7967033","91.07142857","93.13186813","94.91758242","92.17032967","89.83516484","88.5989011","88.75661376","83.86243386","82.67195767","82.93650794","84.12698413","85.18518519","88.22751323","93.12169312","93.12169312","92.72486772","93.78306878","96.69312169","97.01298701","96.62337662","99.22077922","98.18181818","96.75324675","97.27272727","102.3376623","101.2987013","104.2857143","106.6233766","106.8831169","107.7922078","107.5324675","107.7922078","106.8831169","105.974026","105.1948052","108.4415584","99.65156794","110.2787456","101.9163763","100.174216","99.65156794","97.56097561","96.51567944","95.81881533","98.08362369","98.08362369","98.60627178","97.90940767","96.16724739","96.51567944","97.90940767","98.43205575","96.68989547","92.68292683","91.46341463","93.90243902","91.63763066","95.29616725","94.07665505","93.03135889","91.63763066","91.98606272","92.68292683","93.03135889","93.03135889","93.728223","92.26804124","92.61168385","92.09621993","92.26804124","92.43986254","92.43986254","93.64261168","94.84536082","96.56357388","96.73539519","96.39175258","97.25085911","96.73539519","97.25085911","98.28178694","99.14965986","98.97959184","99.8299319728","100","101.5306122","101.5306122","101.7006803","101.7006803","101.8707483",
"연립다세대","경기","월세수급동향","","91.64596273","88.54037267","88.88198758","91.30434783","91.86335404","88.75776398","89.47204969","89.28571429","89.72049689","90.43478261","90.52795031","90.99378882","91.24223602","92.82608696","92.19201851","92.39444766","93.11740891","93.34875651","92.51012146","92.62579526","92.91497976","93.69577791","94.88143436","94.56333141","94.47657606","94.65008676","94.88143436","95.05494505","94.73684211","97.5127551","97.44897959","97.5127551","96.97066327","95.0255102","94.70663265","94.13265306","94.00510204","95.82270408","96.33290816","95.79081633","95.82270408","95.37627551","95.06658596","93.97699758","93.55326877","94.3401937","93.79539952","93.55326877","93.70460048","93.97699758","94.64285714","94.6125908","94.64285714","94.85472155","94.69610092","95.21215596","95.12055109","95.12614679","95.38417431","95.61353211","96.16485404","96.90898683","97.88571429","99.02857143","98.97142857","100.4285714","100.9428571","102.0571429","103","102","101.9428571","102.2","101.6442049","104.9056604","106.0377358","101.8328841","100.3504043","99.5148248","98.6785329","98.86792453","100.7008086","100.7008086","100.5929919","101.5363881","100.5121294","100.4854369","100.0539084","98.27493261","95.68733154","91.40161725","88.92120571","89.84664199","89.79375992","90.2168165","90.77207827","91.0893707","91.90904283","92.41142253","93.12533051","93.65415124","93.70703332","92.38498149","92.86461056","93.67485625","93.25666492","92.99529535","93.93622582","94.56351281","94.95556717","96.52378463","97.15107162","96.81129117","97.30789336","96.99424987","97.30789336","98.17041296","98.32723471","97.98969072","97.96391753","98.1443298969","98.42783505","98.42783505","98.06701031","98.86597938","98.99484536","99.45876289",
"연립다세대","경부1권","월세수급동향","","86.56462585","86.56462585","86.2244898","97.61904762","100","90.81632653","90.6462585","90.81632653","90.81632653","90.81632653","91.15646259","91.15646259","91.15646259","96.59863946","95.40816327","94.3877551","98.46938776","100.6802721","100.5102041","100.5102041","99.82993197","99.48979592","101.1904762","101.1904762","99.65986395","99.65986395","100","100","99.82993197","91.55844156","91.55844156","91.55844156","90.47619048","88.74458874","88.52813853","87.87878788","87.44588745","87.66233766","88.31168831","88.0952381","88.74458874","87.87878788","88.23529412","87.39495798","88.23529412","87.60504202","87.81512605","87.60504202","88.23529412","88.86554622","90.96638655","89.91596639","90.96638655","92.64705882","93.41563786","93.00411523","92.38683128","93.62139918","94.03292181","93.20987654","94.69387755","97.55102041","97.34693878","102.244898","99.79591837","104.2857143","103.6734694","110","110.6122449","106.3265306","105.7142857","105.7142857","112.593985","113.1578947","111.6541353","103.9473684","100.3759398","99.43609023","99.06015038","100.3759398","101.1278195","101.8796992","101.5037594","103.0075188","102.0676692","102.8195489","102.443609","101.8796992","98.12030075","93.79699248","90.97744361","91.35338346","90.22556391","92.29323308","93.04511278","94.92481203","97.18045113","98.12030075","97.55639098","96.2406015","96.42857143","94.92481203","92.91044776","94.7761194","95.70895522","95.14925373","96.45522388","90.85820896","97.57462687","100.1865672","100.9328358","100.1865672","102.4253731","99.44029851","100","103.9179104","103.5447761","100.5535055","101.1070111","102.2140221402","100.9225092","102.0295203","101.1070111","103.5055351","102.398524","101.2915129",
"연립다세대","경부2권","월세수급동향","","97.25274725","96.7032967","97.52747253","99.72527473","99.45054945","84.61538462","84.61538462","84.61538462","84.61538462","84.89010989","84.34065934","85.71428571","85.98901099","87.36263736","88.0952381","88.88888889","89.15343915","88.35978836","88.35978836","89.15343915","88.35978836","88.88888889","89.68253968","89.41798942","89.41798942","89.94708995","90.47619048","90.47619048","90.47619048","100.2164502","100.2164502","100.2164502","98.48484848","99.78354978","99.35064935","96.32034632","96.96969697","95.23809524","98.05194805","97.18614719","97.83549784","96.32034632","98.41269841","96.03174603","95.03968254","94.24603175","95.03968254","93.65079365","92.26190476","94.04761905","93.84920635","94.04761905","93.84920635","94.04761905","93.42105263","94.17293233","94.17293233","93.79699248","94.36090226","97.36842105","97.55639098","98.4962406","103.1954887","102.2556391","103.0075188","103.3834586","103.1954887","103.0075188","103.0075188","101.8796992","101.8796992","101.8796992","100.3571429","101.9642857","102.8571429","100","100","99.82142857","99.10714286","100.7142857","101.9642857","102.1428571","99.46428571","100.7142857","101.7857143","100.1785714","102.3214286","100","96.60714286","90.53571429","91.69550173","93.42560554","91.69550173","91.34948097","89.96539792","93.07958478","94.80968858","96.36678201","96.88581315","97.05882353","97.40484429","95.5017301","96.41638225","97.44027304","97.44027304","96.58703072","96.92832765","97.6109215","96.92832765","98.63481229","99.48805461","98.46416382","98.12286689","98.97610922","95.221843","96.75767918","96.24573379","96.46464646","96.8013468","97.6430976431","99.49494949","98.65319865","97.64309764","98.48484848","98.14814815","98.31649832",
"연립다세대","서해안권","월세수급동향","","93.23308271","93.23308271","93.04511278","93.42105263","93.60902256","93.60902256","94.92481203","93.04511278","93.42105263","95.67669173","95.4887218","95.86466165","96.05263158","97.36842105","97.43589744","97.43589744","97.43589744","97.43589744","97.43589744","97.43589744","97.25274725","97.25274725","97.25274725","97.25274725","97.61904762","97.8021978","97.06959707","96.88644689","96.88644689","99.73544974","99.47089947","99.33862434","99.07407407","94.04761905","93.65079365","93.65079365","93.12169312","101.1904762","100.6613757","100.5291005","99.86772487","99.73544974","98.85204082","96.81122449","96.17346939","97.57653061","97.83163265","98.08673469","97.70408163","98.08673469","98.85204082","99.23469388","99.48979592","99.87244898","98.89162562","99.87684729","101.2376238","100.4926108","100.2463054","100.862069","100.6157635","101.2315271","101.6009852","103.3251232","102.0935961","102.7093596","102.7093596","102.4630542","102.7093596","102.7093596","103.817734","102.955665","100","104.5054945","103.8461538","100.3296703","101.2087912","98.46153846","99.45054945","99.56043956","101.4285714","100.6593407","102.0879121","102.1978022","101.3186813","100.989011","100.7692308","101.3186813","99.34065934","97.03296703","90","91.53846154","91.86813187","91.64835165","93.18681319","91.53846154","93.62637363","95.49450549","96.04395604","98.57142857","98.68131868","97.91208791","99.45533769","99.56427015","100.2178649","99.78213508","100.6535948","101.8518519","99.01960784","99.78213508","100.1089325","98.583878","98.47494553","98.47494553","98.80174292","100","100.3267974","100.1077586","99.89224138","99.4612068966","100.4310345","99.78448276","99.03017241","100.3232759","100.5387931","101.7241379",
"연립다세대","동부1권","월세수급동향","","86.26373626","84.24908425","84.7985348","85.16483516","85.8974359","86.63003663","86.996337","86.996337","86.996337","87.54578755","87.36263736","87.36263736","87.36263736","88.64468864","89.19860627","89.72125436","90.76655052","91.98606272","91.98606272","91.98606272","92.68292683","93.37979094","96.8641115","97.03832753","98.08362369","97.73519164","97.73519164","97.90940767","97.38675958","96.77419355","96.77419355","96.77419355","96.77419355","96.31336406","96.08294931","96.08294931","95.85253456","96.5437788","97.46543779","97.00460829","96.77419355","96.77419355","95.53571429","96.42857143","95.53571429","96.875","95.08928571","94.86607143","97.09821429","95.3125","96.20535714","96.20535714","96.20535714","96.20535714","95.35864979","94.93670886","94.092827","94.51476793","95.14767932","95.56962025","99.3697479","99.15966387","101.6806723","102.7310924","103.1512605","104.4117647","105.4621849","106.512605","108.1932773","106.9327731","107.7731092","109.4537815","103.4798535","108.4249084","112.4542125","105.6776557","99.63369963","99.45054945","98.9010989","99.26739927","103.6630037","101.4652015","101.2820513","104.2124542","101.4652015","104.7794118","101.6483516","97.43589744","96.33699634","89.01098901","89.64285714","90.53571429","90.71428571","92.32142857","94.82142857","95","90.89285714","90.89285714","92.67857143","95","95.17857143","93.75","93.99293286","94.16961131","91.69611307","92.93286219","94.87632509","96.28975265","96.81978799","98.40989399","98.93992933","100.3533569","100.5300353","101.2367491","99.64664311","99.82332155","100.3533569","101.7361111","101.9097222","100.3472222222","100","100.3472222","100.3472222","100.1736111","102.2569444","102.6041667",
"연립다세대","동부2권","월세수급동향","","78.57142857","78.57142857","78.96825397","78.17460317","76.98412698","76.58730159","76.19047619","76.58730159","80.15873016","83.73015873","85.71428571","86.50793651","90.47619048","90.47619048","88.63636364","89.93506494","88.63636364","88.63636364","88.63636364","88.63636364","89.28571429","88.31168831","88.31168831","88.31168831","88.31168831","88.31168831","88.96103896","90.90909091","88.31168831","100","100","100","99.10714286","92.41071429","91.96428571","92.41071429","92.41071429","92.85714286","92.85714286","89.28571429","89.28571429","88.83928571","90.75630252","90.75630252","89.91596639","89.91596639","89.07563025","92.01680672","94.95798319","94.11764706","95.79831933","94.95798319","94.95798319","95.37815126","96.2406015","95.4887218","95.4887218","94.73684211","95.11278195","95.11278195","95.11278195","94.73684211","95.11278195","94.36090226","93.60902256","95.4887218","95.4887218","95.86466165","95.86466165","95.4887218","96.2406015","96.9924812","102.7210884","105.4421769","101.3605442","101.3605442","101.7006803","102.3809524","100","99.65986395","102.7210884","101.3605442","101.7006803","103.4013605","100.6802721","99.65986395","100.3401361","99.31972789","93.53741497","84.69387755","82.56578947","82.89473684","83.22368421","83.55263158","86.18421053","84.86842105","89.47368421","87.5","88.81578947","86.51315789","85.52631579","81.90789474","83.44155844","82.79220779","83.11688312","82.79220779","81.81818182","88.63636364","89.28571429","93.18181818","93.50649351","94.48051948","93.50649351","93.50649351","93.50649351","94.48051948","94.80519481","93.26923077","94.23076923","95.8333333333","97.43589744","98.07692308","98.3974359","96.79487179","95.83333333","96.15384615",
"연립다세대","경의권","월세수급동향","","101.0452962","88.85017422","88.85017422","89.3728223","90.06968641","90.06968641","90.41811847","90.94076655","91.11498258","91.11498258","91.11498258","92.16027875","91.28919861","91.28919861","92.37012987","92.20779221","91.88311688","91.07142857","91.07142857","91.07142857","91.07142857","94.64285714","95.94155844","93.99350649","93.66883117","94.48051948","95.45454545","95.45454545","95.45454545","93.40659341","93.40659341","94.23076923","94.23076923","93.13186813","92.58241758","92.03296703","92.03296703","91.75824176","91.75824176","91.48351648","91.75824176","91.48351648","88.57142857","88.57142857","88.57142857","94.04761905","94.04761905","93.57142857","95","95.23809524","94.76190476","95.23809524","94.04761905","92.85714286","93.42105263","94.29824561","95.1754386","96.27192982","97.36842105","97.14912281","97.14912281","98.02631579","97.61904762","98.48484848","101.0822511","101.7316017","101.5151515","101.9480519","100.8658009","98.91774892","98.91774892","99.35064935","97.83549784","101.9480519","107.5757576","101.2987013","99.78354978","99.35064935","96.53679654","94.58874459","95.45454545","97.18614719","97.61904762","96.32034632","95.67099567","93.07359307","91.12554113","85.4978355","83.54978355","81.38528139","79.46058091","80.08298755","81.32780083","80.49792531","80.29045643","79.87551867","79.46058091","79.04564315","79.87551867","80.49792531","79.46058091","78.83817427","81.2244898","83.06122449","81.02040816","81.42857143","81.42857143","82.85714286","83.26530612","85.51020408","87.14285714","87.75510204","90","89.18367347","93.87755102","93.87755102","94.08163265","94.17670683","92.77108434","93.1726907631","92.1686747","90.562249","90.96385542","91.96787149","93.17269076","93.7751004",
"연립다세대","경원권","월세수급동향","","94.23076923","89.56043956","91.48351648","90.93406593","90.65934066","92.03296703","95.87912088","95.6043956","96.15384615","95.6043956","95.6043956","95.6043956","95.87912088","95.87912088","91.07142857","91.96428571","91.96428571","91.07142857","84.82142857","85.04464286","87.72321429","88.61607143","88.61607143","88.83928571","88.83928571","88.83928571","88.83928571","88.83928571","89.0625","100","100","100","100","100","100","100","100","100","100","100","100","100","100","98.15668203","97.69585253","96.08294931","92.62672811","91.24423963","88.70967742","89.40092166","89.63133641","89.63133641","89.63133641","89.40092166","89.82683983","91.55844156","89.17748918","88.52813853","87.87878788","85.71428571","84.63203463","84.63203463","83.76623377","83.76623377","84.63203463","86.36363636","90.25974026","90.90909091","96.32034632","98.05194805","95.02164502","95.88744589","93.84236453","97.29064039","100.9852217","100.7389163","99.50738916","99.75369458","97.02970297","96.55172414","97.29064039","99.75369458","99.26108374","100.2463054","99.01477833","100","100","99.26108374","97.53694581","96.30541872","94.71153846","94.71153846","95.43269231","96.15384615","93.75","94.71153846","94.95192308","93.99038462","94.95192308","93.50961538","94.71153846","94.23076923","92.41706161","93.83886256","92.89099526","91.46919431","94.07582938","94.78672986","95.26066351","94.54976303","94.54976303","93.83886256","94.07582938","93.83886256","97.1563981","94.31279621","95.02369668","95.11627907","94.88372093","95.3488372093","95.34883721","97.44186047","97.6744186","98.13953488","97.20930233","98.60465116",
"연립다세대","인천","월세수급동향","","89.09774436","89.09774436","89.47368421","93.42105263","93.42105263","93.42105263","93.42105263","93.04511278","93.79699248","93.79699248","93.79699248","93.60902256","93.60902256","93.60902256","92.66917293","93.23308271","92.29323308","91.35338346","91.72932331","90.78947368","90.60150376","91.35338346","92.85714286","93.42105263","93.98496241","95.86466165","94.92481203","93.79699248","93.42105263","92.34693878","91.83673469","92.00680272","91.32653061","93.36734694","89.96598639","91.32653061","89.62585034","88.94557823","89.28571429","89.28571429","89.79591837","88.26530612","88.03986711","88.03986711","88.53820598","88.03986711","87.20930233","86.21262458","84.38538206","88.03986711","90.3654485","90.3654485","90.53156146","92.19269103","91.55844156","92.04545455","92.20779221","93.66883117","92.69480519","93.50649351","95.45454545","95.29220779","97.56493506","99.67532468","99.02597403","98.7012987","100","99.83766234","100.1623377","101.2987013","101.9480519","101.7857143","100.1552795","104.9689441","102.9503106","100.7763975","99.53416149","100.4658385","100.621118","99.68944099","99.8447205","98.13664596","100.621118","101.4018692","100.1552795","99.37888199","99.68944099","98.29192547","96.27329193","92.85714286","92.08074534","93.01242236","95.1863354","94.72049689","93.32298137","93.16770186","91.61490683","91.45962733","89.44099379","91.61490683","90.52795031","92.54658385","92.30769231","93.84615385","94.46153846","94","94.30769231","94.76923077","95.38461538","96","97.69230769","98","99.07692308","100.9230769","100.1538462","100.6153846","101.6923077","99.54268293","98.93292683","98.6280487805","98.01829268","99.69512195","101.8292683","100.7621951","101.5243902","101.8292683",
"연립다세대","부산","월세수급동향","","95.28061224","95.0255102","95.53571429","95.40816327","94.89795918","94.3877551","96.17346939","95.79081633","95.79081633","95.91836735","95.53571429","96.04591837","96.17346939","96.68367347","96.42857143","96.93877551","96.42857143","95.0255102","95.15306122","95.28061224","94.64285714","94.77040816","94.64285714","95.40816327","94.64285714","97.57653061","97.06632653","97.70408163","96.42857143","89.70588235","89.28571429","88.65546218","88.1302521","85.81932773","84.76890756","83.19327731","82.45798319","80.98739496","81.19747899","79.83193277","76.47058824","75.42016807","73.42436975","74.26470588","72.37394958","68.48739496","68.90756303","67.75210084","67.43697479","66.38655462","66.59663866","66.07142857","67.75210084","67.64705882","70.21052632","69.68421053","69.57894737","66.21052632","71.89473684","71.36842105","73.89473684","73.89473684","74.57983193","73.7394958","74.57983193","77.20588235","77.10084034","77.83613445","77.94117647","78.67647059","80.46218487","81.61764706","95.73560768","101.1727079","101.5991471","99.78678038","100","98.93390192","98.5042735","100.4273504","100.8547009","101.1752137","100.6396588","100.533049","101.0660981","100.2132196","99.04051173","98.50746269","98.08102345","95.41577825","94.10526316","95.15789474","94.21052632","95.36842105","94.84210526","93.26315789","95.26315789","95.36842105","95.68421053","96.42105263","95.05263158","94.84210526","93.82845188","93.51464435","94.24686192","94.66527197","94.24686192","93.93305439","93.72384937","94.14225941","95.81589958","94.66527197","95.18828452","94.56066946","94.66527197","94.35146444","94.45606695","93.87966805","94.19087137","93.4647302905","94.81327801","95.64315353","95.95435685","94.70954357","94.60580913","95.64315353",
